PLAYER{[item0,Un-Dye][item0quantity,99][item1,none][item1quantity,0][item2,none][item2quantity,0][item3,none][item3quantity,0][item4,none][item4quantity,0][item5,none][item5quantity,0][item6,none][item6quantity,0][item7,none][item7quantity,0][item8,none][item8quantity,0][item9,none][item9quantity,0][item10,Overcoat (Cyan)][item10quantity,1][item11,none][item11quantity,0][item12,none][item12quantity,0][item13,Bunny Ears (Pink)][item13quantity,1][item14,none][item14quantity,0][item15,Cyan Dye][item15quantity,97][item16,Jeans (Cyan)][item16quantity,1][item17,none][item17quantity,0][item18,none][item18quantity,0][item19,none][item19quantity,0][item20,none][item20quantity,0][item21,Sailcloth (Cyan)][item21quantity,1][item22,none][item22quantity,0][item23,Cat Ears (Pink)][item23quantity,1][item24,Sneakers (Cyan)][item24quantity,1][item25,Short-sleeve Tee (Cyan)][item25quantity,1][item26,Sunglasses (Red)][item26quantity,1][item27,none][item27quantity,0][item28,none][item28quantity,0][item29,none][item29quantity,0][item30,none][item30quantity,0][item31,none][item31quantity,0][item32,none][item32quantity,0][item33,none][item33quantity,0][item34,none][item34quantity,0][item35,none][item35quantity,0][item36,none][item36quantity,0][item37,none][item37quantity,0][item38,none][item38quantity,0][item39,none][item39quantity,0][item40,none][item40quantity,0][item41,none][item41quantity,0][item42,Pink Dye][item42quantity,94][item43,none][item43quantity,0][item44,none][item44quantity,0][item45,none][item45quantity,0][item46,none][item46quantity,0][item47,none][item47quantity,0][item48,none][item48quantity,0][item49,none][item49quantity,0][hat,Dog Mask (Cyan)][shirt,Striped Shirt (Navy)][outerwear,clothingnone][pants,Super Shorts (Pink)][socks,Striped Socks (Cyan)][shoes,clothingnone][gloves,clothingnone][earrings,Piercing (Pink)][scarf,clothingnone][glasses,clothingnone][back,Cat Tail (Cyan)][sailcloth,Sailcloth (Navy)][accessory1,clothingnone][accessory2,clothingnone][accessory3,clothingnone][skin,Skin Peach][hair,Dirty Jack (Hair Solar Blond)][facialhair,clothingnone][eyes,Eyes Dot][gold,3000]}
SHIPPING_BIN{[id,farmShippingBin][numItems,0][area,FARM]}
PLACEABLE{[positionX,704][positionY,320][tileX,88][tileY,40][entitytype,FARMHOUSE][wallsDye,Pink Dye][roofDye,Black Dye][trimDye,Black Dye][area,FARM]}
PLACEABLE{[positionX,40][positionY,368][tileX,5][tileY,46][entitytype,GRASS][sprite,winterR][area,FARM]}
PLACEABLE{[positionX,1720][positionY,1312][tileX,215][tileY,164][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1728][positionY,192][tileX,216][tileY,24][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1728][positionY,376][tileX,216][tileY,47][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1728][positionY,1464][tileX,216][tileY,183][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1728][positionY,2304][tileX,216][tileY,288][entitytype,GRASS][sprite,summerL][area,S3]}
PLACEABLE{[positionX,1736][positionY,1464][tileX,217][tileY,183][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1736][positionY,1648][tileX,217][tileY,206][entitytype,GRASS][sprite,summerR][area,S3]}
PLACEABLE{[positionX,1760][positionY,376][tileX,220][tileY,47][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1768][positionY,1464][tileX,221][tileY,183][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1776][positionY,1464][tileX,222][tileY,183][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1784][positionY,1816][tileX,223][tileY,227][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1800][positionY,376][tileX,225][tileY,47][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1816][positionY,1464][tileX,227][tileY,183][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1824][positionY,376][tileX,228][tileY,47][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1824][positionY,1464][tileX,228][tileY,183][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1832][positionY,376][tileX,229][tileY,47][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1904][positionY,376][tileX,238][tileY,47][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1912][positionY,376][tileX,239][tileY,47][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1920][positionY,376][tileX,240][tileY,47][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1920][positionY,1464][tileX,240][tileY,183][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1960][positionY,1464][tileX,245][tileY,183][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,2768][positionY,384][tileX,346][tileY,48][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,2792][positionY,384][tileX,349][tileY,48][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,2808][positionY,384][tileX,351][tileY,48][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,2840][positionY,376][tileX,355][tileY,47][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,2856][positionY,376][tileX,357][tileY,47][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,2928][positionY,376][tileX,366][tileY,47][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,3032][positionY,368][tileX,379][tileY,46][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,3040][positionY,864][tileX,380][tileY,108][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,3056][positionY,368][tileX,382][tileY,46][entitytype,GRASS][sprite,summerR][area,S3]}
PLACEABLE{[positionX,3104][positionY,864][tileX,388][tileY,108][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,3128][positionY,864][tileX,391][tileY,108][entitytype,GRASS][sprite,summerR][area,S3]}
PLACEABLE{[positionX,3168][positionY,352][tileX,396][tileY,44][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,3264][positionY,304][tileX,408][tileY,38][entitytype,GRASS][sprite,summerR][area,S3]}
PLACEABLE{[positionX,3312][positionY,264][tileX,414][tileY,33][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,216][positionY,2304][tileX,27][tileY,288][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,232][positionY,2120][tileX,29][tileY,265][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,256][positionY,2120][tileX,32][tileY,265][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,272][positionY,1600][tileX,34][tileY,200][entitytype,GRASS][sprite,summerR][area,S3]}
PLACEABLE{[positionX,312][positionY,2448][tileX,39][tileY,306][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,320][positionY,2120][tileX,40][tileY,265][entitytype,GRASS][sprite,summerR][area,S3]}
PLACEABLE{[positionX,320][positionY,2448][tileX,40][tileY,306][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,328][positionY,1608][tileX,41][tileY,201][entitytype,GRASS][sprite,summerL][area,S3]}
PLACEABLE{[positionX,328][positionY,2328][tileX,41][tileY,291][entitytype,GRASS][sprite,summerR][area,S3]}
PLACEABLE{[positionX,344][positionY,2144][tileX,43][tileY,268][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,352][positionY,2120][tileX,44][tileY,265][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,360][positionY,2320][tileX,45][tileY,290][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,368][positionY,2176][tileX,46][tileY,272][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,376][positionY,2176][tileX,47][tileY,272][entitytype,GRASS][sprite,summerR][area,S3]}
PLACEABLE{[positionX,376][positionY,2224][tileX,47][tileY,278][entitytype,GRASS][sprite,summerR][area,S3]}
PLACEABLE{[positionX,384][positionY,2144][tileX,48][tileY,268][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,392][positionY,2120][tileX,49][tileY,265][entitytype,GRASS][sprite,summerR][area,S3]}
PLACEABLE{[positionX,400][positionY,2448][tileX,50][tileY,306][entitytype,GRASS][sprite,summerR][area,S3]}
PLACEABLE{[positionX,408][positionY,2144][tileX,51][tileY,268][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,424][positionY,2224][tileX,53][tileY,278][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,424][positionY,2440][tileX,53][tileY,305][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,432][positionY,1608][tileX,54][tileY,201][entitytype,GRASS][sprite,summerR][area,S3]}
PLACEABLE{[positionX,440][positionY,2336][tileX,55][tileY,292][entitytype,GRASS][sprite,summer][area,S3]}
PLACEABLE{[positionX,448][positionY,2432][tileX,56][tileY,304][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,472][positionY,2144][tileX,59][tileY,268][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,472][positionY,2432][tileX,59][tileY,304][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,480][positionY,2144][tileX,60][tileY,268][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,496][positionY,2144][tileX,62][tileY,268][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,512][positionY,392][tileX,64][tileY,49][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,520][positionY,392][tileX,65][tileY,49][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,544][positionY,392][tileX,68][tileY,49][entitytype,GRASS][sprite,summerR][area,S3]}
PLACEABLE{[positionX,544][positionY,2136][tileX,68][tileY,267][entitytype,GRASS][sprite,summerL][area,S3]}
PLACEABLE{[positionX,544][positionY,2432][tileX,68][tileY,304][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,552][positionY,400][tileX,69][tileY,50][entitytype,GRASS][sprite,summerL][area,S3]}
PLACEABLE{[positionX,568][positionY,2432][tileX,71][tileY,304][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,576][positionY,1648][tileX,72][tileY,206][entitytype,GRASS][sprite,summerL][area,S3]}
PLACEABLE{[positionX,592][positionY,1648][tileX,74][tileY,206][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,600][positionY,400][tileX,75][tileY,50][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,608][positionY,2448][tileX,76][tileY,306][entitytype,GRASS][sprite,summerL][area,S3]}
PLACEABLE{[positionX,616][positionY,400][tileX,77][tileY,50][entitytype,GRASS][sprite,summerR][area,S3]}
PLACEABLE{[positionX,616][positionY,1648][tileX,77][tileY,206][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,632][positionY,1200][tileX,79][tileY,150][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,632][positionY,2448][tileX,79][tileY,306][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,640][positionY,1200][tileX,80][tileY,150][entitytype,GRASS][sprite,summerR][area,S3]}
PLACEABLE{[positionX,648][positionY,2080][tileX,81][tileY,260][entitytype,GRASS][sprite,summerR][area,S3]}
PLACEABLE{[positionX,664][positionY,408][tileX,83][tileY,51][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,680][positionY,2416][tileX,85][tileY,302][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,744][positionY,416][tileX,93][tileY,52][entitytype,GRASS][sprite,summerL][area,S3]}
PLACEABLE{[positionX,776][positionY,416][tileX,97][tileY,52][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,808][positionY,416][tileX,101][tileY,52][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,816][positionY,416][tileX,102][tileY,52][entitytype,GRASS][sprite,summerR][area,S3]}
PLACEABLE{[positionX,864][positionY,1688][tileX,108][tileY,211][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1008][positionY,376][tileX,126][tileY,47][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1088][positionY,376][tileX,136][tileY,47][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1096][positionY,56][tileX,137][tileY,7][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1112][positionY,1312][tileX,139][tileY,164][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1120][positionY,376][tileX,140][tileY,47][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1128][positionY,376][tileX,141][tileY,47][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1128][positionY,928][tileX,141][tileY,116][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1128][positionY,1816][tileX,141][tileY,227][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1136][positionY,1816][tileX,142][tileY,227][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1144][positionY,56][tileX,143][tileY,7][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1160][positionY,928][tileX,145][tileY,116][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1176][positionY,928][tileX,147][tileY,116][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1216][positionY,2008][tileX,152][tileY,251][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1240][positionY,376][tileX,155][tileY,47][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1240][positionY,776][tileX,155][tileY,97][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1240][positionY,1544][tileX,155][tileY,193][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1248][positionY,928][tileX,156][tileY,116][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1248][positionY,2304][tileX,156][tileY,288][entitytype,GRASS][sprite,summerL][area,S3]}
PLACEABLE{[positionX,1256][positionY,376][tileX,157][tileY,47][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1256][positionY,2008][tileX,157][tileY,251][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1272][positionY,2008][tileX,159][tileY,251][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1280][positionY,2008][tileX,160][tileY,251][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1288][positionY,1544][tileX,161][tileY,193][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1312][positionY,1544][tileX,164][tileY,193][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1320][positionY,56][tileX,165][tileY,7][entitytype,GRASS][sprite,summer][area,S3]}
PLACEABLE{[positionX,1320][positionY,192][tileX,165][tileY,24][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1320][positionY,1312][tileX,165][tileY,164][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1320][positionY,2288][tileX,165][tileY,286][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1328][positionY,1464][tileX,166][tileY,183][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1328][positionY,2008][tileX,166][tileY,251][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1344][positionY,1128][tileX,168][tileY,141][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1352][positionY,776][tileX,169][tileY,97][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1352][positionY,1464][tileX,169][tileY,183][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1360][positionY,376][tileX,170][tileY,47][entitytype,GRASS][sprite,summerR][area,S3]}
PLACEABLE{[positionX,1360][positionY,1128][tileX,170][tileY,141][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1360][positionY,1464][tileX,170][tileY,183][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1376][positionY,1464][tileX,172][tileY,183][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1384][positionY,1128][tileX,173][tileY,141][entitytype,GRASS][sprite,summerR][area,S3]}
PLACEABLE{[positionX,1384][positionY,1824][tileX,173][tileY,228][entitytype,GRASS][sprite,summerL][area,S3]}
PLACEABLE{[positionX,1384][positionY,2000][tileX,173][tileY,250][entitytype,GRASS][sprite,summer][area,S3]}
PLACEABLE{[positionX,1400][positionY,776][tileX,175][tileY,97][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1408][positionY,776][tileX,176][tileY,97][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1424][positionY,960][tileX,178][tileY,120][entitytype,GRASS][sprite,summerL][area,S3]}
PLACEABLE{[positionX,1424][positionY,1328][tileX,178][tileY,166][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1424][positionY,1512][tileX,178][tileY,189][entitytype,GRASS][sprite,summer][area,S3]}
PLACEABLE{[positionX,1424][positionY,2008][tileX,178][tileY,251][entitytype,GRASS][sprite,summerR][area,S3]}
PLACEABLE{[positionX,1440][positionY,1216][tileX,180][tileY,152][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1440][positionY,1520][tileX,180][tileY,190][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1448][positionY,776][tileX,181][tileY,97][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1448][positionY,1216][tileX,181][tileY,152][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1448][positionY,1656][tileX,181][tileY,207][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1456][positionY,1520][tileX,182][tileY,190][entitytype,GRASS][sprite,summerR][area,S3]}
PLACEABLE{[positionX,1464][positionY,1144][tileX,183][tileY,143][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1464][positionY,1416][tileX,183][tileY,177][entitytype,GRASS][sprite,summerL][area,S3]}
PLACEABLE{[positionX,1472][positionY,1216][tileX,184][tileY,152][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1472][positionY,2256][tileX,184][tileY,282][entitytype,GRASS][sprite,summerL][area,S3]}
PLACEABLE{[positionX,1480][positionY,1808][tileX,185][tileY,226][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1504][positionY,1216][tileX,188][tileY,152][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1512][positionY,688][tileX,189][tileY,86][entitytype,GRASS][sprite,summerL][area,S3]}
PLACEABLE{[positionX,1512][positionY,1424][tileX,189][tileY,178][entitytype,GRASS][sprite,summer][area,S3]}
PLACEABLE{[positionX,1520][positionY,2008][tileX,190][tileY,251][entitytype,GRASS][sprite,summer][area,S3]}
PLACEABLE{[positionX,1536][positionY,1664][tileX,192][tileY,208][entitytype,GRASS][sprite,summerL][area,S3]}
PLACEABLE{[positionX,1544][positionY,960][tileX,193][tileY,120][entitytype,GRASS][sprite,summerR][area,S3]}
PLACEABLE{[positionX,1552][positionY,776][tileX,194][tileY,97][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1560][positionY,1376][tileX,195][tileY,172][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1568][positionY,992][tileX,196][tileY,124][entitytype,GRASS][sprite,summer][area,S3]}
PLACEABLE{[positionX,1576][positionY,1376][tileX,197][tileY,172][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1576][positionY,2008][tileX,197][tileY,251][entitytype,GRASS][sprite,summerR][area,S3]}
PLACEABLE{[positionX,1600][positionY,1312][tileX,200][tileY,164][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1608][positionY,1312][tileX,201][tileY,164][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1616][positionY,376][tileX,202][tileY,47][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1616][positionY,1464][tileX,202][tileY,183][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1632][positionY,1216][tileX,204][tileY,152][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1632][positionY,2264][tileX,204][tileY,283][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1664][positionY,2272][tileX,208][tileY,284][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1680][positionY,1312][tileX,210][tileY,164][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1688][positionY,1312][tileX,211][tileY,164][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1688][positionY,1648][tileX,211][tileY,206][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1688][positionY,1816][tileX,211][tileY,227][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1696][positionY,192][tileX,212][tileY,24][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1696][positionY,1312][tileX,212][tileY,164][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1696][positionY,1816][tileX,212][tileY,227][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1704][positionY,192][tileX,213][tileY,24][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1712][positionY,2288][tileX,214][tileY,286][entitytype,GRASS][sprite,summerR][area,S3]}
PLACEABLE{[positionX,1720][positionY,376][tileX,215][tileY,47][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1744][positionY,192][tileX,218][tileY,24][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1752][positionY,192][tileX,219][tileY,24][entitytype,GRASS][sprite,summerR][area,S3]}
PLACEABLE{[positionX,1816][positionY,376][tileX,227][tileY,47][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1848][positionY,376][tileX,231][tileY,47][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1848][positionY,1464][tileX,231][tileY,183][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1848][positionY,1816][tileX,231][tileY,227][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1856][positionY,1464][tileX,232][tileY,183][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1952][positionY,376][tileX,244][tileY,47][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1960][positionY,376][tileX,245][tileY,47][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,1968][positionY,1464][tileX,246][tileY,183][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,2720][positionY,384][tileX,340][tileY,48][entitytype,GRASS][sprite,summerL][area,S3]}
PLACEABLE{[positionX,2736][positionY,384][tileX,342][tileY,48][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,2776][positionY,384][tileX,347][tileY,48][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,2880][positionY,376][tileX,360][tileY,47][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,2936][positionY,376][tileX,367][tileY,47][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,2952][positionY,368][tileX,369][tileY,46][entitytype,GRASS][sprite,summerL][area,S3]}
PLACEABLE{[positionX,2976][positionY,936][tileX,372][tileY,117][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,3008][positionY,368][tileX,376][tileY,46][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,3032][positionY,864][tileX,379][tileY,108][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,3048][positionY,864][tileX,381][tileY,108][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,3064][positionY,864][tileX,383][tileY,108][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,3080][positionY,360][tileX,385][tileY,45][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,3080][positionY,864][tileX,385][tileY,108][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,3112][positionY,360][tileX,389][tileY,45][entitytype,GRASS][sprite,summerR][area,S3]}
PLACEABLE{[positionX,3160][positionY,352][tileX,395][tileY,44][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,3176][positionY,760][tileX,397][tileY,95][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,3200][positionY,344][tileX,400][tileY,43][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,3232][positionY,344][tileX,404][tileY,43][entitytype,GRASS][sprite,summerR][area,S3]}
PLACEABLE{[positionX,3232][positionY,760][tileX,404][tileY,95][entitytype,GRASS][sprite,summerC][area,S3]}
PLACEABLE{[positionX,3240][positionY,328][tileX,405][tileY,41][entitytype,GRASS][sprite,summerL][area,S3]}
PLACEABLE{[positionX,3256][positionY,760][tileX,407][tileY,95][entitytype,GRASS][sprite,summerR][area,S3]}
